order_id,date,time,dates_std,times_std
17926,"Tuesday,01 November, 2016",20H 34M 12S,2016-11-01 00:00:00,
17927,"Tuesday,01 November, 2016",20:53 PM,2016-11-01 00:00:00,
17928,2016-11-01,21H 24M 11S,2016-11-01 00:00:00,
17929,01-11-16 21:38:16,00:00:00,2016-01-11 21:38:16,
17930,2016-11-01,21:46 PM,2016-11-01 00:00:00,
17931,2016-11-01,22:00:07,2016-11-01 00:00:00,
17932,Tue 01-Nov-2016,22:26 PM,2016-11-01 00:00:00,
17933,"Tuesday,01 November, 2016",22H 42M 12S,2016-11-01 00:00:00,
17934,1478041200.0,11H 37M 08S,2016-11-02 00:00:00,
17935,02-11-16 11:42:23,00:00:00,2016-02-11 11:42:23,
17936,"Wednesday,02 November, 2016",11H 53M 33S,2016-11-02 00:00:00,
17937,Wed 02-Nov-2016,11:53 AM,2016-11-02 00:00:00,
17938,"Wednesday,02 November, 2016",12H 02M 48S,2016-11-02 00:00:00,
17939,"Wednesday,02 November, 2016",12:04:30,2016-11-02 00:00:00,
17940,Nov 2 2016,12H 06M 05S,2016-11-02 00:00:00,
17941,2016-11-02,12:13 PM,2016-11-02 00:00:00,
17942,2016-11-02,00:00:00,2016-11-02 00:00:00,
17943,02-11-16 12:21:13,00:00 AM,2016-02-11 12:21:13,
17944,"Wednesday,02 November, 2016",12H 22M 42S,2016-11-02 00:00:00,
17945,02-11-16 12:31:31,00H 00M 00S,2016-02-11 12:31:31,
17946,Wed 02-Nov-2016,12:33:05,2016-11-02 00:00:00,
17947,"Wednesday,02 November, 2016",12H 44M 18S,2016-11-02 00:00:00,
17948,"Wednesday,02 November, 2016",12:56 PM,2016-11-02 00:00:00,
17949,1478041200.0,13:02:49,2016-11-02 00:00:00,
17950,2016-11-02,13:18 PM,2016-11-02 00:00:00,
17951,2016-11-02,13:20 PM,2016-11-02 00:00:00,
17952,02-11-16 13:28:54,00:00:00,2016-02-11 13:28:54,
17953,"Wednesday,02 November, 2016",13:41:45,2016-11-02 00:00:00,
17954,2016-11-02,13:58:13,2016-11-02 00:00:00,
17955,2016-11-02,13:58:50,2016-11-02 00:00:00,
17956,"Wednesday,02 November, 2016",13:59:37,2016-11-02 00:00:00,
17957,2016-11-02,14:38 PM,2016-11-02 00:00:00,
17958,2016-11-02,14H 59M 08S,2016-11-02 00:00:00,
17959,Nov 2 2016,15:12:14,2016-11-02 00:00:00,
17960,Nov 2 2016,15:18:09,2016-11-02 00:00:00,
17961,"Wednesday,02 November, 2016",15H 21M 57S,2016-11-02 00:00:00,
17962,Wed 02-Nov-2016,15H 37M 12S,2016-11-02 00:00:00,
17963,2016-11-02,15:48:53,2016-11-02 00:00:00,
17964,"Wednesday,02 November, 2016",15:48:53,2016-11-02 00:00:00,
17965,1478041200.0,16:14 PM,2016-11-02 00:00:00,
17966,2016-11-02,16:16 PM,2016-11-02 00:00:00,
17967,Wed 02-Nov-2016,16H 25M 53S,2016-11-02 00:00:00,
17968,Wed 02-Nov-2016,16H 32M 44S,2016-11-02 00:00:00,
17969,1478041200.0,16H 51M 39S,2016-11-02 00:00:00,
17970,"Wednesday,02 November, 2016",17H 11M 26S,2016-11-02 00:00:00,
17971,"Wednesday,02 November, 2016",17H 21M 02S,2016-11-02 00:00:00,
17972,"Wednesday,02 November, 2016",17H 25M 36S,2016-11-02 00:00:00,
17973,Nov 2 2016,17:39 PM,2016-11-02 00:00:00,
17974,Nov 2 2016,17:39 PM,2016-11-02 00:00:00,
17975,Nov 2 2016,18H 05M 44S,2016-11-02 00:00:00,
17976,"Wednesday,02 November, 2016",18:05 PM,2016-11-02 00:00:00,
17977,"Wednesday,02 November, 2016",18:11:22,2016-11-02 00:00:00,
17978,"Wednesday,02 November, 2016",18:14:20,2016-11-02 00:00:00,
17979,02-11-16 18:22:50,00:00:00,2016-02-11 18:22:50,
17980,02-11-16 18:31:40,00:00:00,2016-02-11 18:31:40,
17981,Nov 2 2016,00:00:00,2016-11-02 00:00:00,
17982,Nov 2 2016,19:26:57,2016-11-02 00:00:00,
17983,2016-11-02,19:37 PM,2016-11-02 00:00:00,
17984,"Wednesday,02 November, 2016",20:12:20,2016-11-02 00:00:00,
17985,02-11-16 21:37:59,00H 00M 00S,2016-02-11 21:37:59,
17986,Nov 2 2016,21:46:19,2016-11-02 00:00:00,
17987,2016-11-02,21H 48M 00S,2016-11-02 00:00:00,
17988,"Wednesday,02 November, 2016",22H 02M 10S,2016-11-02 00:00:00,
17989,Nov 2 2016,22H 12M 01S,2016-11-02 00:00:00,
17990,Thu 03-Nov-2016,11H 57M 52S,2016-11-03 00:00:00,
17991,Thu 03-Nov-2016,00:00 AM,2016-11-03 00:00:00,
17992,1478127600.0,11:58:24,2016-11-03 00:00:00,
17993,Thu 03-Nov-2016,12:01:51,2016-11-03 00:00:00,
17994,Nov 3 2016,12:10 PM,2016-11-03 00:00:00,
17995,2016-11-03,12:17 PM,2016-11-03 00:00:00,
17996,2016-11-03,12:26 PM,2016-11-03 00:00:00,
17997,1478127600.0,12H 29M 23S,2016-11-03 00:00:00,
17998,2016-11-03,12:34 PM,2016-11-03 00:00:00,
17999,"Thursday,03 November, 2016",12:38 PM,2016-11-03 00:00:00,
18000,2016-11-03,12:38 PM,2016-11-03 00:00:00,
18001,1478127600.0,12H 55M 54S,2016-11-03 00:00:00,
18002,2016-11-03,13:20 PM,2016-11-03 00:00:00,
18003,1478127600.0,13:42:53,2016-11-03 00:00:00,
18004,2016-11-03,13:48 PM,2016-11-03 00:00:00,
18005,Thu 03-Nov-2016,13:57 PM,2016-11-03 00:00:00,
18006,2016-11-03,14:02:39,2016-11-03 00:00:00,
18007,Thu 03-Nov-2016,14H 49M 28S,2016-11-03 00:00:00,
18008,Thu 03-Nov-2016,14H 49M 28S,2016-11-03 00:00:00,
18009,03-11-16 16:00:16,00:00:00,2016-03-11 16:00:16,
18010,03-11-16 16:04:16,00:00:00,2016-03-11 16:04:16,
18011,Nov 3 2016,16H 09M 33S,2016-11-03 00:00:00,
18012,03-11-16 16:09:37,16H 09M 33S,2016-03-11 16:09:37,
18013,2016-11-03,16:14 PM,2016-11-03 00:00:00,
18014,"Thursday,03 November, 2016",16H 24M 04S,2016-11-03 00:00:00,
18015,Thu 03-Nov-2016,16H 24M 04S,2016-11-03 00:00:00,
18016,03-11-16 16:33:10,16H 24M 04S,2016-03-11 16:33:10,
18017,03-11-16 16:45:05,16H 24M 04S,2016-03-11 16:45:05,
18018,03-11-16 17:11:54,00:00 AM,2016-03-11 17:11:54,
18019,03-11-16 17:11:54,17:22 PM,2016-03-11 17:11:54,
18020,Nov 3 2016,17H 30M 14S,2016-11-03 00:00:00,
18021,Thu 03-Nov-2016,17H 30M 14S,2016-11-03 00:00:00,
18022,Thu 03-Nov-2016,17H 30M 14S,2016-11-03 00:00:00,
18023,1478127600.0,17:41:13,2016-11-03 00:00:00,
18024,Nov 3 2016,17:45:29,2016-11-03 00:00:00,
18025,"Thursday,03 November, 2016",17:48 PM,2016-11-03 00:00:00,
18026,Nov 3 2016,18H 21M 40S,2016-11-03 00:00:00,
18027,Nov 3 2016,18:28 PM,2016-11-03 00:00:00,
18028,Nov 3 2016,18:42:59,2016-11-03 00:00:00,
18029,2016-11-03,19:37 PM,2016-11-03 00:00:00,
18030,Nov 3 2016,19:41 PM,2016-11-03 00:00:00,
18031,1478127600.0,19:53:55,2016-11-03 00:00:00,
18032,Thu 03-Nov-2016,19:54 PM,2016-11-03 00:00:00,
18033,Nov 3 2016,20:08 PM,2016-11-03 00:00:00,
18034,Nov 3 2016,20:19:01,2016-11-03 00:00:00,
18035,Thu 03-Nov-2016,20:19:01,2016-11-03 00:00:00,
18036,1478127600.0,20:59 PM,2016-11-03 00:00:00,
18037,Thu 03-Nov-2016,22H 15M 28S,2016-11-03 00:00:00,
18038,"Thursday,03 November, 2016",22:50 PM,2016-11-03 00:00:00,
18039,Nov 4 2016,11H 20M 23S,2016-11-04 00:00:00,
18040,1478214000.0,11H 24M 37S,2016-11-04 00:00:00,
18041,04-11-16 11:41:39,00H 00M 00S,2016-04-11 11:41:39,
18042,04-11-16 12:02:55,00:00 AM,2016-04-11 12:02:55,
18043,Nov 4 2016,12:09:42,2016-11-04 00:00:00,
18044,04-11-16 12:22:24,00H 00M 00S,2016-04-11 12:22:24,
18045,"Friday,04 November, 2016",00H 00M 00S,2016-11-04 00:00:00,
18046,"Friday,04 November, 2016",12H 36M 32S,2016-11-04 00:00:00,
18047,"Friday,04 November, 2016",12H 49M 04S,2016-11-04 00:00:00,
18048,2016-11-04,13:03:03,2016-11-04 00:00:00,
18049,Fri 04-Nov-2016,13:13:25,2016-11-04 00:00:00,
18050,Nov 4 2016,13:33 PM,2016-11-04 00:00:00,
18051,"Friday,04 November, 2016",13H 35M 54S,2016-11-04 00:00:00,
18052,1478214000.0,13:47:41,2016-11-04 00:00:00,
18053,04-11-16 13:48:27,00H 00M 00S,2016-04-11 13:48:27,
18054,Fri 04-Nov-2016,13H 52M 02S,2016-11-04 00:00:00,
18055,04-11-16 14:05:32,00:00:00,2016-04-11 14:05:32,
18056,"Friday,04 November, 2016",15:18:54,2016-11-04 00:00:00,
18057,Nov 4 2016,15H 56M 22S,2016-11-04 00:00:00,
18058,Fri 04-Nov-2016,16H 03M 28S,2016-11-04 00:00:00,
18059,"Friday,04 November, 2016",16H 37M 41S,2016-11-04 00:00:00,
18060,Fri 04-Nov-2016,16H 44M 46S,2016-11-04 00:00:00,
18061,1478214000.0,17:08:14,2016-11-04 00:00:00,
18062,1478214000.0,17H 19M 09S,2016-11-04 00:00:00,
18063,04-11-16 17:22:24,00H 00M 00S,2016-04-11 17:22:24,
18064,04-11-16 17:22:24,17:43 PM,2016-04-11 17:22:24,
18065,04-11-16 17:22:24,17:58 PM,2016-04-11 17:22:24,
18066,04-11-16 18:07:14,00:00 AM,2016-04-11 18:07:14,
18067,2016-11-04,18:09:08,2016-11-04 00:00:00,
18068,04-11-16 18:24:34,00:00:00,2016-04-11 18:24:34,
18069,1478214000.0,18:39 PM,2016-11-04 00:00:00,
18070,Nov 4 2016,18:40:52,2016-11-04 00:00:00,
18071,1478214000.0,18H 48M 35S,2016-11-04 00:00:00,
18072,"Friday,04 November, 2016",18H 53M 56S,2016-11-04 00:00:00,
18073,"Friday,04 November, 2016",18:53 PM,2016-11-04 00:00:00,
18074,2016-11-04,18:57 PM,2016-11-04 00:00:00,
18075,Nov 4 2016,18:57 PM,2016-11-04 00:00:00,
18076,Fri 04-Nov-2016,19H 02M 42S,2016-11-04 00:00:00,
18077,1478214000.0,19H 11M 11S,2016-11-04 00:00:00,
18078,Nov 4 2016,19:49 PM,2016-11-04 00:00:00,
18079,04-11-16 20:12:36,00:00 AM,2016-04-11 20:12:36,
18080,04-11-16 20:22:06,00:00:00,2016-04-11 20:22:06,
18081,Fri 04-Nov-2016,20H 30M 07S,2016-11-04 00:00:00,
18082,1478214000.0,20:36 PM,2016-11-04 00:00:00,
18083,1478214000.0,20:55:49,2016-11-04 00:00:00,
18084,Nov 4 2016,21:46 PM,2016-11-04 00:00:00,
18085,04-11-16 22:01:13,00H 00M 00S,2016-04-11 22:01:13,
18086,"Friday,04 November, 2016",22H 05M 05S,2016-11-04 00:00:00,
18087,Fri 04-Nov-2016,22:09 PM,2016-11-04 00:00:00,
18088,"Saturday,05 November, 2016",11:16 AM,2016-11-05 00:00:00,
18089,"Saturday,05 November, 2016",11H 17M 06S,2016-11-05 00:00:00,
18090,05-11-16 11:31:32,00:00 AM,2016-05-11 11:31:32,
18091,05-11-16 11:31:32,00:00 AM,2016-05-11 11:31:32,
18092,"Saturday,05 November, 2016",00:00 AM,2016-11-05 00:00:00,
18093,2016-11-05,00:00 AM,2016-11-05 00:00:00,
18094,Sat 05-Nov-2016,12:06:25,2016-11-05 00:00:00,
18095,Nov 5 2016,12H 14M 39S,2016-11-05 00:00:00,
18096,05-11-16 12:15:40,00H 00M 00S,2016-05-11 12:15:40,
18097,Nov 5 2016,12:19 PM,2016-11-05 00:00:00,
18098,Sat 05-Nov-2016,12H 20M 46S,2016-11-05 00:00:00,
18099,Nov 5 2016,12:25:44,2016-11-05 00:00:00,
18100,"Saturday,05 November, 2016",12:29 PM,2016-11-05 00:00:00,
18101,05-11-16 12:35:53,00:00:00,2016-05-11 12:35:53,
18102,Sat 05-Nov-2016,12:38:17,2016-11-05 00:00:00,
18103,2016-11-05,12:46:18,2016-11-05 00:00:00,
18104,Nov 5 2016,12:50 PM,2016-11-05 00:00:00,
18105,"Saturday,05 November, 2016",12:58 PM,2016-11-05 00:00:00,
18106,05-11-16 13:03:43,00:00 AM,2016-05-11 13:03:43,
18107,2016-11-05,13:23 PM,2016-11-05 00:00:00,
18108,Sat 05-Nov-2016,13H 46M 36S,2016-11-05 00:00:00,
18109,05-11-16 13:54:42,00:00 AM,2016-05-11 13:54:42,
18110,05-11-16 13:54:42,14H 12M 29S,2016-05-11 13:54:42,
18111,"Saturday,05 November, 2016",14:51 PM,2016-11-05 00:00:00,
18112,05-11-16 15:15:02,00:00:00,2016-05-11 15:15:02,
18113,Nov 5 2016,15:21 PM,2016-11-05 00:00:00,
18114,2016-11-05,15:22:16,2016-11-05 00:00:00,
18115,Sat 05-Nov-2016,15:22:29,2016-11-05 00:00:00,
18116,"Saturday,05 November, 2016",15:23 PM,2016-11-05 00:00:00,
18117,2016-11-05,15:23:30,2016-11-05 00:00:00,
18118,Nov 5 2016,15:23 PM,2016-11-05 00:00:00,
18119,05-11-16 15:29:54,00H 00M 00S,2016-05-11 15:29:54,
18120,05-11-16 15:46:04,00:00:00,2016-05-11 15:46:04,
18121,1478300400.0,16:12:34,2016-11-05 00:00:00,
18122,"Saturday,05 November, 2016",16H 21M 36S,2016-11-05 00:00:00,
18123,05-11-16 16:26:09,00:00:00,2016-05-11 16:26:09,
18124,Sat 05-Nov-2016,16:34 PM,2016-11-05 00:00:00,
18125,Sat 05-Nov-2016,16:37 PM,2016-11-05 00:00:00,
18126,2016-11-05,17H 06M 46S,2016-11-05 00:00:00,
18127,1478300400.0,17H 16M 04S,2016-11-05 00:00:00,
18128,05-11-16 17:17:16,00:00 AM,2016-05-11 17:17:16,
18129,2016-11-05,18:28:21,2016-11-05 00:00:00,
18130,1478300400.0,18H 29M 31S,2016-11-05 00:00:00,
18131,Sat 05-Nov-2016,18:54:32,2016-11-05 00:00:00,
18132,Nov 5 2016,19H 17M 01S,2016-11-05 00:00:00,
18133,05-11-16 19:39:49,00:00 AM,2016-05-11 19:39:49,
18134,05-11-16 19:52:06,00:00 AM,2016-05-11 19:52:06,
18135,"Saturday,05 November, 2016",20:15:31,2016-11-05 00:00:00,
18136,Sat 05-Nov-2016,20H 18M 36S,2016-11-05 00:00:00,
18137,Sat 05-Nov-2016,20:24 PM,2016-11-05 00:00:00,
18138,"Saturday,05 November, 2016",20:28:16,2016-11-05 00:00:00,
18139,2016-11-05,20H 28M 52S,2016-11-05 00:00:00,
18140,05-11-16 20:29:05,00H 00M 00S,2016-05-11 20:29:05,
18141,1478300400.0,20:41:39,2016-11-05 00:00:00,
18142,Nov 5 2016,20H 48M 17S,2016-11-05 00:00:00,
18143,05-11-16 21:08:11,00H 00M 00S,2016-05-11 21:08:11,
18144,Sat 05-Nov-2016,21H 32M 22S,2016-11-05 00:00:00,
18145,Sat 05-Nov-2016,22H 13M 38S,2016-11-05 00:00:00,
18146,06-11-16 11:16:47,00:00:00,2016-06-11 11:16:47,
18147,2016-11-06,11H 21M 21S,2016-11-06 00:00:00,
18148,1478386800.0,11H 21M 27S,2016-11-06 00:00:00,
18149,Nov 6 2016,11:25 AM,2016-11-06 00:00:00,
18150,"Sunday,06 November, 2016",11H 41M 58S,2016-11-06 00:00:00,
18151,"Sunday,06 November, 2016",11H 46M 23S,2016-11-06 00:00:00,
18152,06-11-16 11:54:13,00:00:00,2016-06-11 11:54:13,
18153,2016-11-06,11:58:09,2016-11-06 00:00:00,
18154,Nov 6 2016,12:05:47,2016-11-06 00:00:00,
18155,2016-11-06,12H 15M 15S,2016-11-06 00:00:00,
18156,2016-11-06,00:00 AM,2016-11-06 00:00:00,
18157,Nov 6 2016,12H 27M 27S,2016-11-06 00:00:00,
18158,Sun 06-Nov-2016,12H 27M 27S,2016-11-06 00:00:00,
18159,06-11-16 12:29:31,00H 00M 00S,2016-06-11 12:29:31,
18160,2016-11-06,12:30:45,2016-11-06 00:00:00,
18161,06-11-16 12:38:14,00H 00M 00S,2016-06-11 12:38:14,
18162,2016-11-06,12H 51M 56S,2016-11-06 00:00:00,
18163,Nov 6 2016,13H 01M 56S,2016-11-06 00:00:00,
18164,Nov 6 2016,13H 20M 26S,2016-11-06 00:00:00,
18165,Nov 6 2016,13H 23M 28S,2016-11-06 00:00:00,
18166,Nov 6 2016,13:34 PM,2016-11-06 00:00:00,
18167,Nov 6 2016,13:34 PM,2016-11-06 00:00:00,
18168,Nov 6 2016,13:56:01,2016-11-06 00:00:00,
18169,Nov 6 2016,14H 05M 13S,2016-11-06 00:00:00,
18170,1478386800.0,14:10 PM,2016-11-06 00:00:00,
18171,"Sunday,06 November, 2016",14:13 PM,2016-11-06 00:00:00,
18172,2016-11-06,14:16 PM,2016-11-06 00:00:00,
18173,2016-11-06,15H 02M 38S,2016-11-06 00:00:00,
18174,Nov 6 2016,15:09 PM,2016-11-06 00:00:00,
18175,1478386800.0,15H 33M 21S,2016-11-06 00:00:00,
18176,06-11-16 15:36:37,15H 33M 21S,2016-06-11 15:36:37,
18177,"Sunday,06 November, 2016",15H 33M 21S,2016-11-06 00:00:00,
18178,Sun 06-Nov-2016,15H 33M 21S,2016-11-06 00:00:00,
18179,Sun 06-Nov-2016,16H 19M 50S,2016-11-06 00:00:00,
18180,06-11-16 16:39:11,00:00:00,2016-06-11 16:39:11,
18181,Sun 06-Nov-2016,16:59:01,2016-11-06 00:00:00,
18182,Nov 6 2016,17:02:26,2016-11-06 00:00:00,
18183,2016-11-06,17:02:26,2016-11-06 00:00:00,
18184,Nov 6 2016,17:27 PM,2016-11-06 00:00:00,
18185,1478386800.0,17:27 PM,2016-11-06 00:00:00,
18186,2016-11-06,17H 50M 15S,2016-11-06 00:00:00,
18187,2016-11-06,17:54 PM,2016-11-06 00:00:00,
18188,Nov 6 2016,17:54:37,2016-11-06 00:00:00,
18189,Nov 6 2016,17:54:37,2016-11-06 00:00:00,
18190,Nov 6 2016,18:19 PM,2016-11-06 00:00:00,
18191,Sun 06-Nov-2016,18:23:07,2016-11-06 00:00:00,
18192,2016-11-06,18:24 PM,2016-11-06 00:00:00,
18193,"Sunday,06 November, 2016",18H 31M 46S,2016-11-06 00:00:00,
18194,2016-11-06,18:35 PM,2016-11-06 00:00:00,
18195,06-11-16 18:35:16,00:00 AM,2016-06-11 18:35:16,
18196,Sun 06-Nov-2016,18H 53M 16S,2016-11-06 00:00:00,
18197,"Sunday,06 November, 2016",18H 53M 16S,2016-11-06 00:00:00,
18198,Nov 6 2016,19H 17M 30S,2016-11-06 00:00:00,
18199,06-11-16 19:25:07,19H 17M 30S,2016-06-11 19:25:07,
18200,"Sunday,06 November, 2016",20:02 PM,2016-11-06 00:00:00,
18201,06-11-16 20:12:39,00:00 AM,2016-06-11 20:12:39,
18202,1478386800.0,20:17 PM,2016-11-06 00:00:00,
18203,1478386800.0,00H 00M 00S,2016-11-06 00:00:00,
18204,2016-11-06,20:41:27,2016-11-06 00:00:00,
18205,"Sunday,06 November, 2016",20:41:27,2016-11-06 00:00:00,
18206,Nov 6 2016,20:41:27,2016-11-06 00:00:00,
18207,06-11-16 21:00:25,20:41:27,2016-06-11 21:00:25,
18208,"Sunday,06 November, 2016",21:03:10,2016-11-06 00:00:00,
18209,1478386800.0,21H 28M 27S,2016-11-06 00:00:00,
18210,Nov 6 2016,21H 33M 35S,2016-11-06 00:00:00,
18211,Sun 06-Nov-2016,21:44:54,2016-11-06 00:00:00,
18212,2016-11-06,21H 50M 23S,2016-11-06 00:00:00,
18213,2016-11-06,21H 57M 44S,2016-11-06 00:00:00,
18214,2016-11-06,21H 57M 44S,2016-11-06 00:00:00,
18215,1478386800.0,22:02 PM,2016-11-06 00:00:00,
18216,2016-11-06,22:09:38,2016-11-06 00:00:00,
18217,"Sunday,06 November, 2016",22H 16M 28S,2016-11-06 00:00:00,
18218,06-11-16 22:59:20,00:00:00,2016-06-11 22:59:20,
18219,06-11-16 22:59:20,11:39:39,2016-06-11 22:59:20,
18220,Nov 7 2016,11:42 AM,2016-11-07 00:00:00,
18221,1478473200.0,12:57 PM,2016-11-07 00:00:00,
18222,07-11-16 12:58:36,00:00 AM,2016-07-11 12:58:36,
18223,07-11-16 12:58:36,13H 07M 13S,2016-07-11 12:58:36,
18224,"Monday,07 November, 2016",13:25 PM,2016-11-07 00:00:00,
18225,Mon 07-Nov-2016,13:33:43,2016-11-07 00:00:00,
18226,Nov 7 2016,13H 37M 35S,2016-11-07 00:00:00,
18227,"Monday,07 November, 2016",13H 37M 35S,2016-11-07 00:00:00,
18228,07-11-16 14:37:06,00:00 AM,2016-07-11 14:37:06,
18229,07-11-16 14:37:06,00:00 AM,2016-07-11 14:37:06,
18230,07-11-16 15:01:58,00:00 AM,2016-07-11 15:01:58,
18231,2016-11-07,15H 08M 01S,2016-11-07 00:00:00,
18232,2016-11-07,15H 15M 11S,2016-11-07 00:00:00,
18233,Mon 07-Nov-2016,15:25 PM,2016-11-07 00:00:00,
18234,"Monday,07 November, 2016",15:35:48,2016-11-07 00:00:00,
18235,2016-11-07,15:55:14,2016-11-07 00:00:00,
18236,"Monday,07 November, 2016",16:21:30,2016-11-07 00:00:00,
18237,Nov 7 2016,16H 27M 45S,2016-11-07 00:00:00,
18238,1478473200.0,16:43 PM,2016-11-07 00:00:00,
18239,Nov 7 2016,16:44 PM,2016-11-07 00:00:00,
18240,2016-11-07,16H 47M 30S,2016-11-07 00:00:00,
18241,1478473200.0,16H 49M 42S,2016-11-07 00:00:00,
18242,Mon 07-Nov-2016,16:52 PM,2016-11-07 00:00:00,
18243,07-11-16 16:57:40,00H 00M 00S,2016-07-11 16:57:40,
18244,"Monday,07 November, 2016",17:01 PM,2016-11-07 00:00:00,
18245,Nov 7 2016,17:03 PM,2016-11-07 00:00:00,
18246,Mon 07-Nov-2016,17:18 PM,2016-11-07 00:00:00,
18247,Mon 07-Nov-2016,17:19:09,2016-11-07 00:00:00,
18248,Mon 07-Nov-2016,17:22 PM,2016-11-07 00:00:00,
18249,Mon 07-Nov-2016,17:25:53,2016-11-07 00:00:00,
18250,07-11-16 17:26:24,00H 00M 00S,2016-07-11 17:26:24,
18251,Nov 7 2016,00H 00M 00S,2016-11-07 00:00:00,
18252,Nov 7 2016,17H 42M 34S,2016-11-07 00:00:00,
18253,07-11-16 17:47:14,00:00 AM,2016-07-11 17:47:14,
18254,Mon 07-Nov-2016,17:54 PM,2016-11-07 00:00:00,
18255,2016-11-07,17:59 PM,2016-11-07 00:00:00,
18256,Nov 7 2016,17:59 PM,2016-11-07 00:00:00,
18257,1478473200.0,18H 20M 11S,2016-11-07 00:00:00,
18258,07-11-16 18:23:08,18H 20M 11S,2016-07-11 18:23:08,
18259,Nov 7 2016,18:28 PM,2016-11-07 00:00:00,
18260,Nov 7 2016,18:28 PM,2016-11-07 00:00:00,
18261,Mon 07-Nov-2016,18:36:44,2016-11-07 00:00:00,
18262,07-11-16 18:38:43,00:00 AM,2016-07-11 18:38:43,
18263,Nov 7 2016,18H 44M 28S,2016-11-07 00:00:00,
18264,Mon 07-Nov-2016,18H 44M 28S,2016-11-07 00:00:00,
18265,Mon 07-Nov-2016,19:10:12,2016-11-07 00:00:00,
18266,Mon 07-Nov-2016,19:30:04,2016-11-07 00:00:00,
18267,07-11-16 19:38:12,00:00 AM,2016-07-11 19:38:12,
18268,"Monday,07 November, 2016",00:00 AM,2016-11-07 00:00:00,
18269,07-11-16 20:03:12,00H 00M 00S,2016-07-11 20:03:12,
18270,07-11-16 20:03:12,00:00:00,2016-07-11 20:03:12,
18271,2016-11-07,20:25:25,2016-11-07 00:00:00,
18272,"Monday,07 November, 2016",20H 28M 31S,2016-11-07 00:00:00,
18273,07-11-16 20:31:03,00H 00M 00S,2016-07-11 20:31:03,
18274,2016-11-07,20:45:04,2016-11-07 00:00:00,
18275,1478473200.0,21:16:47,2016-11-07 00:00:00,
18276,07-11-16 22:05:09,00H 00M 00S,2016-07-11 22:05:09,
18277,2016-11-07,22H 25M 09S,2016-11-07 00:00:00,
18278,Mon 07-Nov-2016,22H 52M 19S,2016-11-07 00:00:00,
18279,1478473200.0,22H 53M 51S,2016-11-07 00:00:00,
18280,08-11-16 11:50:27,00:00:00,2016-08-11 11:50:27,
18281,Tue 08-Nov-2016,12:12:25,2016-11-08 00:00:00,
18282,08-11-16 12:42:26,00H 00M 00S,2016-08-11 12:42:26,
18283,"Tuesday,08 November, 2016",12:45:26,2016-11-08 00:00:00,
18284,"Tuesday,08 November, 2016",12:58 PM,2016-11-08 00:00:00,
18285,"Tuesday,08 November, 2016",13:08 PM,2016-11-08 00:00:00,
18286,Nov 8 2016,13:13:56,2016-11-08 00:00:00,
18287,"Tuesday,08 November, 2016",13:13:56,2016-11-08 00:00:00,
18288,Tue 08-Nov-2016,14H 05M 34S,2016-11-08 00:00:00,
18289,Tue 08-Nov-2016,14H 20M 40S,2016-11-08 00:00:00,
18290,"Tuesday,08 November, 2016",14H 23M 13S,2016-11-08 00:00:00,
18291,Tue 08-Nov-2016,14H 23M 13S,2016-11-08 00:00:00,
18292,Nov 8 2016,14H 23M 13S,2016-11-08 00:00:00,
18293,Tue 08-Nov-2016,15:12 PM,2016-11-08 00:00:00,
18294,Tue 08-Nov-2016,15:16 PM,2016-11-08 00:00:00,
18295,"Tuesday,08 November, 2016",15H 24M 33S,2016-11-08 00:00:00,
18296,"Tuesday,08 November, 2016",15:38 PM,2016-11-08 00:00:00,
18297,Nov 8 2016,15:39 PM,2016-11-08 00:00:00,
18298,Nov 8 2016,15:41 PM,2016-11-08 00:00:00,
18299,08-11-16 16:13:46,00:00 AM,2016-08-11 16:13:46,
18300,Tue 08-Nov-2016,16:18 PM,2016-11-08 00:00:00,
18301,Nov 8 2016,16:26 PM,2016-11-08 00:00:00,
18302,1478559600.0,16H 30M 14S,2016-11-08 00:00:00,
18303,"Tuesday,08 November, 2016",16H 36M 44S,2016-11-08 00:00:00,
18304,1478559600.0,16H 38M 50S,2016-11-08 00:00:00,
18305,2016-11-08,16H 38M 56S,2016-11-08 00:00:00,
18306,Nov 8 2016,16H 38M 56S,2016-11-08 00:00:00,
18307,08-11-16 17:42:02,00:00:00,2016-08-11 17:42:02,
18308,2016-11-08,17:53:22,2016-11-08 00:00:00,
18309,2016-11-08,17:53:33,2016-11-08 00:00:00,
18310,"Tuesday,08 November, 2016",17H 58M 19S,2016-11-08 00:00:00,
18311,08-11-16 18:01:04,00:00:00,2016-08-11 18:01:04,
18312,08-11-16 18:01:23,00H 00M 00S,2016-08-11 18:01:23,
18313,2016-11-08,18H 02M 50S,2016-11-08 00:00:00,
18314,2016-11-08,18:03:05,2016-11-08 00:00:00,
18315,1478559600.0,18:26:49,2016-11-08 00:00:00,
18316,08-11-16 18:31:56,00:00:00,2016-08-11 18:31:56,
18317,2016-11-08,18:33 PM,2016-11-08 00:00:00,
18318,Tue 08-Nov-2016,18H 38M 45S,2016-11-08 00:00:00,
18319,Tue 08-Nov-2016,18H 50M 20S,2016-11-08 00:00:00,
18320,08-11-16 18:56:26,00:00 AM,2016-08-11 18:56:26,
18321,08-11-16 18:56:26,00:00:00,2016-08-11 18:56:26,
18322,1478559600.0,19:05:06,2016-11-08 00:00:00,
